gene_id,egg_1,egg_5,egg_7,zoea_1,zoea_2,megalopaS_01,megalopaS_02,megalopaS_04,megalopaF_2,megalopaF_5,megalopaF_6,larvaeI_1,larvaeI_2,larvaeI_3,larvaeIII_1,larvaeIII_2,larvaeIII_3,larvaeV_2,larvaeV_4,larvaeV_6
LOC126981915,8.01,7.44,12.57,12.94,11.63,4.19,5.79,3.47,7.78,7.47,8,4.8,6.26,3.51,0.87,1.26,1.88,1.37,0.95,1.33
LOC126981916,1.8,2.64,1.17,1.45,0.68,1.4,1.23,2.47,2.55,1.53,0.98,1.51,0.52,0.53,0,0.35,0.87,0,0.64,1.36
LOC126981917,0,0,0,0.11,0.11,0.12,0.16,0.15,0.51,0.17,0.4,0.03,0,0,0,0,0.03,0,0.07,0
LOC126981918,27.09,13.07,9.31,33.22,32.07,15.56,21.88,20,26.82,12.04,24.23,4.22,4.96,3.29,5.2,4.03,3.45,2.06,7.17,2.56
LOC126981919,0,1.46,0.64,0,0,0,0,2.61,0,0,0,0,0,0,0,0,0,0,0,1.44
LOC126981920,0.12,0,0,1.62,1.55,0.74,1.16,1.12,0.57,0.47,0.51,0.16,0.17,0.12,0,0.03,0.09,0,0,0.13
LOC126981921,0.09,0.2,0.05,0.03,0.08,0.06,0.09,0.2,0.21,0.06,0.11,0.12,0.03,0.06,0.06,0.03,0.05,0.01,0.12,0
LOC126981922,41.06,43.53,39.94,15.1,14.67,12.25,12.59,15.2,18.87,16.58,18.97,6.49,5.63,4.21,5.33,9.18,7.25,3.64,13.25,8.78
LOC126981923,0.09,0.3,0.19,0,0,0,0,0,0.06,0.05,0.07,0.04,0,0,0,0.03,0,0,0.04,0
LOC126981924,113.38,125.91,177.94,38.85,43.33,32.13,34.15,39.37,60.19,23.84,51.47,16.16,16.89,15.5,11.6,23.72,14.66,7.2,34.55,21.16
LOC126981925,0.1,0.21,0.07,0.21,0.13,0.29,0.34,0.37,0.25,0.25,0.48,0.19,0.08,0.1,0,0.03,0.07,0.12,0,0.26
LOC126981926,71.48,76.35,21.71,28.9,19.37,12.91,16.46,25.81,23.51,26.72,24.49,4.47,6.39,4.93,2.99,7.82,7.43,5.42,2.8,5.7
LOC126981927,0,0,0.09,0,0,0,0,0.06,0.08,0,0.09,0,0,0,0,0,0,0,0,0.07
LOC126981928,33.39,48.7,39.65,21.96,20.25,16.66,21.13,15.47,15.14,14.07,17.4,10.89,8.69,5.42,2.82,4.12,3.64,4.7,3,4.67
LOC126981929,0.24,1.54,0.33,0.26,0.13,0.22,0.27,0.87,0.44,0.2,0.28,0.04,0.04,0.1,0.19,0.03,0.14,0.03,0.09,0
LOC126981930,0.14,0.22,0.12,0.37,0.37,0.36,0.33,0.57,1.22,0.34,0.81,0.47,0.18,0.41,0.06,0.05,0.11,0.05,0.1,0.06
LOC126981931,3.21,4.75,4.03,3.36,3.22,1.75,1.96,2,2.49,2.44,2.06,0.8,1.15,0.7,0.49,0.98,0.86,0.53,0.35,0.19
LOC126981932,0.02,0.17,0,1.94,1.34,3.66,3.18,5.91,4.98,2.02,5.38,1.31,1.05,1.53,0.33,0.21,0.74,0.01,0.33,0.21
LOC126981933,4.38,7.68,8.95,1.81,2.31,1.19,2.12,1.92,4.46,0.45,2.6,0.81,0.78,0.95,0.34,0.82,0.66,0.28,1.86,1.56
LOC126981934,3.24,2.53,2.37,926.76,1050.72,117.2,40.54,60.47,2.68,0.68,2.47,0.09,0.47,0.66,0.42,0.07,0.08,0.42,0.1,0.57
LOC126981935,5.92,7.12,6.61,2.26,1.45,2,0.92,1.75,2.11,1.37,1.87,1.35,3.04,0.71,1.27,0.74,1.34,0.89,1.37,0.98
LOC126981936,5.7,11.88,11.87,5.47,5.47,5.13,5.6,12.05,14.74,4.74,12.26,4.16,4.58,3.67,1.46,1.59,1.87,0.78,4.35,3.48
LOC126981937,66.26,51.5,55.68,24.1,24.78,6.67,4.29,7.23,7.93,3.93,6.54,2.25,1.78,5.93,1.87,3.11,2.37,3.34,3.65,1.81
LOC126981938,1.09,0.71,0.65,7.23,7.3,6.62,5.61,9.14,7.35,5.37,7.08,42.13,38.44,23,5.01,1.16,4.7,3.99,4.45,4.12
LOC126981939,1.39,4.87,2.2,1.15,1.11,1.2,1.32,1.67,2.44,0.99,2.01,0.95,1.23,0.81,0.22,0.28,0.25,0.13,0.49,0.61
LOC126981940,0.08,0.29,0.27,0.73,0.76,0.81,0.65,0.96,1.93,0.62,1.84,0.78,0.4,0.72,0.03,0.03,0.06,0.05,0.07,0.04
LOC126981941,13.61,19.75,16.29,27.55,27.38,15.85,13.5,17.6,18.09,12.47,14.65,5.77,7.31,4.98,4.61,6.76,4.89,7.22,7.95,6.75
LOC126981942,0,0,0,0.43,0,0.38,0,0,0,0,0,0,0.44,0,0,0.69,0,0,0,0.49
LOC126981943,0.45,0.32,0.61,1.72,2.19,2.76,3.32,3.8,5.43,2.5,3.82,1.54,1.79,0.76,0,1.02,1.08,1.05,1.39,0.31
LOC126981944,2.62,3.73,2.33,5.01,2.79,1.72,1.46,3.55,5.4,2.56,5.2,1.51,0.78,0.77,0.36,2.07,1.47,0.98,2.33,2.2
LOC126981945,0.09,0.17,0.09,0.17,0.15,0.89,0.93,2.03,1.94,0.2,1.13,0.53,0.76,0.32,0.07,0.04,0.28,0.06,0.89,1.2
LOC126981946,0.04,0.04,0.06,0.11,0.03,0,0,0.08,0,0,0.17,0,0,0,0,0,0.03,0,0.04,0.04
LOC126981947,0,0,0,0,0,0,0,0.08,0.16,0.08,0.11,0,0,0,0.06,0.03,0.03,0,0.22,0.13
LOC126981948,0.1,0.74,0.16,2.6,1.84,2.65,2.76,7.75,8.29,2.7,5.59,0.74,0.83,0.85,0.17,0.09,0.46,0.03,0.29,0.38
LOC126981949,28.99,31.12,35.57,15.48,14.98,7.99,7.47,11.28,12,8.03,10.96,3.63,3.59,2.65,2.49,3.89,2.78,3.3,2.96,2.49
LOC126981950,21.92,32.31,33.5,14.36,12.98,11.28,12.23,17.67,16.71,7.53,14.01,5.38,5.65,5.34,1.89,3.66,3.57,2.4,5.38,4.26
LOC126981951,20.1,28.06,21.42,7.87,7.5,4.59,3.6,6.48,4.83,3.11,4.9,1.33,1.13,0.83,1.3,2.31,1.43,2.44,1.49,0.89
LOC126981952,0.74,1.31,0.67,806.66,849.78,64.21,73.14,86.76,8.67,4.58,7.74,0.07,0.28,0.08,0,0,0,0,0.08,0
LOC126981953,153.72,169.12,208.14,97.96,101.33,102.1,104.47,114.2,99.84,80,97.8,95.47,77.96,63.22,40.88,55.29,49.12,53.22,70.67,131.34
LOC126981954,2.92,0.7,2.09,2.01,2.55,0.54,0.52,0.14,0.48,0.69,1.67,5.35,4.65,2.53,0.06,0.7,0.21,0.14,0.34,0
LOC126981955,2.41,4.09,2.6,24.4,21.45,16.1,20.47,35.82,38.45,12.07,30.63,7.06,7.14,6.12,4,7.57,5.91,3.68,19.72,7.89
LOC126981956,0,0.24,0.09,0.18,0.09,0.05,0.03,0.35,0.62,0.11,0.24,0.05,0.14,0.14,0.03,0.25,0.16,0.04,0.45,0.28
LOC126981957,0,0,0,0,0,0,0,0.32,1.39,0,0,0,0,0,0,0,0,0,0,0
LOC126981958,0,0,0,0,0,0.07,0,0.17,0.46,0,0.13,0,0,0,0.07,0,0.06,0,0.33,0
LOC126981959,0,0,0,0,0,0,0,0,0.05,0.04,0.06,0,0,0.12,0,0.03,0.06,0,0,0.04
LOC126981960,0,0,0,0,0,0,0,0.11,0.05,0.04,0.06,0,0,0,0.09,0.05,0.06,0,0.07,0
LOC126981961,12.57,19.19,20.3,7.39,8.03,4.02,4.67,7.17,7.69,2.71,6.21,2.3,2.23,1.51,0.83,1.38,1.63,0.93,1.75,1.62
LOC126981962,0,0.27,0.06,5.55,4.89,0.84,1.38,0.96,0.84,0.49,1.22,0.58,1.69,0.73,0.31,0.45,0.38,0.09,0.47,0.32
LOC126981963,0,0.75,0.26,1.21,0.82,0.17,0.19,1.23,1.71,0.49,0.82,6.97,4.97,16.71,0.45,0.97,4.56,1.21,1.31,1.19
LOC126981964,0.03,0.62,0.36,0.43,0.39,0.62,0.78,0.55,0.51,0.22,0.3,0.52,0.98,0.62,0.09,0.08,0.18,0.06,0.28,0.44
LOC126981965,28.33,24.7,24.3,11.67,11.95,8.27,8.42,8.38,10.72,9.98,10.16,2.06,3.61,2.32,1.51,2.24,1.87,1.17,2.93,1.18
LOC126981966,33.48,60.01,47.53,15.3,15.28,13.44,14.42,20.54,34.65,16.56,27.48,5.09,4.84,4.73,3.17,4.55,5.35,2.26,5.97,5.09
LOC126981967,0,0.45,0.18,0,0,0,0,0.12,0.17,0,0,0,0,0,0.05,0,0.05,0,0.18,0.28
LOC126981968,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0.41,0,0.26,0
LOC126981969,8.18,17.94,9.03,13.37,11.19,6.11,5.21,9.3,10.44,6.83,10.31,1.94,2.67,2.03,3.38,5.24,4.25,4.02,7.06,2.98
LOC126981970,0.18,0.3,0.16,4.14,4.67,0.76,0.89,1.05,3.55,2.09,4.02,0.4,0.28,0.48,0.16,0.72,0.43,0.09,0.86,0.25
LOC126981971,12.64,24.28,19.23,4.64,5.03,4.45,4.32,4.98,5.47,6.46,7.66,5.04,1.55,4.75,1.05,4.33,1.74,0.69,2.42,1.51
LOC126981972,10.2,22.14,24.19,5.91,6.35,7.81,10.04,9.41,11.44,7.27,10.71,6.92,3.11,4.88,0.83,5.9,2.71,1.37,4.48,2.02
LOC126981973,0.09,0,0.12,1.64,1.1,1.77,2.35,2.21,3.4,0.8,2.83,0.43,0.62,0.6,0.04,0.06,0.2,0.03,0,0
LOC126981974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126981975,26.42,48.85,34.94,52.11,49,39.19,41.58,53.6,39.61,17.34,31.61,5.01,5.57,4.7,5.03,16.17,6.03,2.69,8.98,5.93
LOC126981976,2.71,5.08,4.02,21.37,24.02,1.66,1.52,3.47,2.29,2.6,3.3,2.1,2.47,1.55,0.5,1.85,0.52,0.57,1.49,0
LOC126981977,7.92,11.04,8.08,2.55,2.08,2.55,2.86,2.58,2.76,2.7,4.31,1.19,0.65,1.15,0.64,1.41,1.08,0.66,1.5,1.31
LOC126981978,3.24,4.03,1.72,2.11,2.16,1,1.86,2.82,3.77,3.67,2.34,1.01,0.81,0.5,0.8,1.61,5.02,2.96,1.55,1.87
LOC126981979,0.77,3.21,0.69,0.69,0.47,0.58,0.87,0.56,1.3,0.97,2.16,0.34,0.36,0,0.13,0.4,0.18,0.11,0.39,0.27
LOC126981980,7.37,19.69,5.51,16.2,9.58,10.42,8.24,20.72,6.16,4.72,8.87,0.83,0.99,1.41,1.44,3.46,2.76,0.37,3.87,1.58
LOC126981981,0.53,0.73,0.45,0.17,0.17,0.18,0.1,0.2,0.45,0,0.4,0.06,0.23,0.19,0,0.04,0.06,0,0.1,0
LOC126981982,1.72,2.48,2.31,0.35,0.55,0.44,0.13,1.28,1.5,0.57,0.84,0,0,0.13,0,0,0.45,0,0.47,0
LOC126981983,0,0,0,0,0,0.32,0.35,0,0,0,0,0,0,0,0,0.3,0,0,0.41,0
LOC126981984,0,0.03,0.44,0.27,0.09,0,0,0,0.3,0.16,0.25,0,0,0.16,0,0,0.08,0,0,0
LOC126981985,4.44,13.21,4.42,10.28,10.75,6.91,6.68,8.73,9.94,7.58,6.29,0.47,1.08,0.26,0.35,4.45,1.22,0.38,1.25,0.6
LOC126981986,34.18,14.11,44.14,35.62,32.54,21.39,26.1,19.07,37.9,43.45,47.95,2.06,2.66,1.68,5.13,12,5.63,0,6.9,2.41
LOC126981987,0,0.18,0.18,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0
LOC126981988,3.9,4.58,8.66,0.57,0.17,0.25,0.39,0.65,2.47,1.11,1.42,0.16,0.23,0,0.12,0.09,1.16,0.05,0.15,0.51
LOC126981989,0.3,1.07,0.9,0.13,0.16,0.03,0.26,0.56,0.4,0.24,0.43,0.04,0,0,0,0.06,0.03,0,0.04,0.05
LOC126981990,1.13,0.47,0.11,0.55,0.41,0.48,0.77,0.76,0.79,0.43,1.64,0,0.35,0.16,0,1.23,0.77,0.04,1.25,0
LOC126981991,0.11,0.58,0,0.51,0.72,0.63,0.03,0.49,0.99,0.51,0.75,0,0,0,0,0.22,0.02,0,0,0.12
LOC126981997,0,0.1,0.13,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0.09,0
LOC126981998,0.05,0.23,0,0.71,0.63,0.75,0.68,0.96,1.32,1.9,1.07,0.21,0.37,0.05,0.13,0.11,0.08,0,0.05,0.06
LOC126981999,6458.14,4489.77,5769.49,3166.52,3502.24,1295.02,1003.6,1375.88,1390.97,1649.44,1321.11,530.15,484.96,569.35,509.49,805.19,655.64,641.96,482.33,365.41
LOC126982000,0.1,0.21,0.81,0.88,0.69,0.51,0.16,0.37,0.26,0.62,1.27,0.08,0.08,0.2,0.15,0.2,0.14,0.19,0.09,0
LOC126982001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126982002,0.07,0.08,0.1,0.13,0.15,0.11,0.29,0.27,0.28,0.23,0.21,0.12,0,0,0,0,0,0,0,0
LOC126982003,18.04,13.64,17.43,9.57,11.78,2.97,5.89,8.3,1.7,4.69,8.53,7.7,18.84,5.69,5.66,8.15,5.25,3.43,7.25,6.05
LOC126982004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126982005,3.5,6.8,2.65,0.89,1.11,1.34,2.18,1.99,4.15,1.36,2.73,0.42,0.23,0.55,0.21,1.59,0.39,0.34,0.63,0.84
LOC126982006,0,0,0,0,0,0,0.1,0.12,0,0.39,0,0,0,0,0,0,0,0,0,0
LOC126982007,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0
LOC126982008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126982009,24.64,17.45,17,11.08,11.18,5.1,4.14,5.13,8.17,5.58,7.12,1.12,1.28,1.19,1.07,1.86,1.87,1.32,1.5,1.36
LOC126982010,0.11,0,0,0,0,0,0.09,0,0,0.12,0.21,0,0,0,0,0,0,0.14,0,0
LOC126982011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126982012,0,0,0,0.69,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0
LOC126982013,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126982014,0,0,0,0.07,0.21,0.06,0,0.36,0,0,0.11,0.73,0,0.31,0.12,0.36,0.17,0.15,0.14,0
LOC126982015,15.67,36.47,13.37,14.09,10.07,8.44,6.79,15.9,7.26,4.14,9.24,4.74,4.22,4.78,2.74,3.44,5.02,2.11,7.51,11.78
LOC126982017,7.13,23.78,24.52,21.68,23.37,32.93,33.39,47.48,74.27,23.06,59.94,46.6,47.01,34.69,7.19,5.68,11.09,8.47,21.16,34.07
LOC126982018,0.81,0.86,0.18,3.71,3.85,1.79,1.18,2.67,1.93,1.55,2.3,0.54,0.58,1.1,0.21,0.28,0.78,0.17,0,0.14
LOC126982020,0.27,1.72,0,0.96,0.76,0.6,2.81,1.54,3.52,2.84,1.53,1.08,1.63,0.83,0,0.19,0.79,0.52,0.5,0.28
LOC126982021,4.6,12.27,10.72,3.93,3.17,4.05,4.46,8,7.93,2.01,6,1.77,1.78,1.45,1.05,1.87,1.31,0.97,3.13,2.91
LOC126982022,6.87,9.09,6.82,29.95,27.96,59.41,77.5,63.52,38.55,34.92,37.09,19.94,22.58,19.33,10.54,13.13,15.76,10.82,16.85,12.6
LOC126982023,0.25,0.35,0.11,0.36,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126982024,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0
LOC126982025,10.15,16.92,15.92,4.46,4.6,2.77,2.55,3.43,2.3,2.45,4.45,2.6,1.84,1.42,1.12,2.32,1.62,1.42,3.91,2.24
LOC126982026,47.63,71.74,59.87,51.64,46.62,12.75,9.31,18.38,18.47,15.51,20.41,4.16,4.15,2.41,3.78,10.79,3.35,5.17,4.07,2.47
LOC126982027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126982028,0,0,0,0.36,0.15,0.44,0.58,0.49,1.06,0.93,0.53,0.03,0.19,0.23,0,0.05,0.03,0,0.03,0
LOC126982029,0.15,0.34,0.33,0.27,0.37,1.01,1.32,1.59,1.25,0.04,0.81,0.6,1.4,1.35,0.1,0.04,0.23,0.01,0.19,0.22
LOC126982031,0,0,0,0.26,0,0.21,1.15,0,0,1.51,0.81,0,0,1.48,0,0,0,0,0,0
LOC126982032,0.19,0.13,0.09,14.52,12.9,24.26,45.47,16.17,20.77,14.62,12.52,28.97,14.15,19.43,8.85,3.5,6.51,6.56,4.34,9.26
LOC126982033,0.31,1.78,0.73,0.45,0.47,0.15,0.2,0.38,0.74,0.12,0.65,0.16,0.41,0.14,0.07,0.1,0.1,0.07,0.37,0.33
LOC126982034,3.71,6.46,10.21,1.56,1.64,1.04,1.19,1.9,2.04,1,1.8,0.33,0.31,0.34,0.28,0.55,0.32,0.49,0.39,0.32
LOC126982035,0.06,0.07,0.04,0.14,0.13,0.02,0.02,0.23,0.28,0.06,0.22,0.05,0,0,0.02,0,0.04,0.04,0,0.03
LOC126982036,7.1,14.1,11.14,12.65,11.13,7.24,6.18,11.76,9.42,4.28,8.03,2.66,2.89,1.77,2.86,3.77,3.47,3.65,5.42,4.55
LOC126982038,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126982039,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126982040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126982041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126982042,0.14,0.24,0.18,0.26,0.25,0.32,0.05,0.4,0.68,0.24,0.53,0.03,0.12,0,0.64,0.35,0.63,0.35,0.64,0.18
LOC126982043,0,0,0,0.12,0.09,0.05,0,0,0.18,0,0.19,0,0,0.07,0,0.05,0,0,0,0
LOC126982044,0,0,0,0.53,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0
LOC126982045,0.28,0.3,0.07,12.53,9.89,7.77,6.63,11.67,17.37,11.91,15.38,7.12,5.13,10.12,4.31,4.94,6.64,2.17,4.67,3.65
LOC126982046,0,0,0,0.15,0.23,0.12,0,0.16,0.43,0.17,0,0,0.14,0,0,0,0.12,0,0,0
LOC126982048,0,0,0,0,0,0.24,0,0,0,0,0,0,0,1.56,2.08,0.91,0.72,0.21,0,1.04
LOC126982049,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.16,0,0,0,0,0
LOC126982050,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0.15,0.16
LOC126982052,0,0,0,0,0,5.52,2.39,1.98,1.14,0,1.09,0,1.81,1.97,8.93,3.12,2.04,18.04,2.99,12.5
LOC126982053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126982054,2.23,0.74,1.91,0.43,0.34,0.37,0,0.13,1.1,0.35,0.22,0.31,0,0,0.57,0,0.55,0,0.97,0
LOC126982055,20.81,12.01,30.07,12.36,12.86,12.29,14.75,9.5,19.95,22,21.04,20.53,6.36,29.22,9.33,13.73,19.08,11.47,14.85,11.72
LOC126982056,0.89,0.74,1.24,0.19,0,0,0.21,0,0.13,0.22,0.12,0,0.06,0.09,0.45,0.23,0.33,0.03,0.18,0
LOC126982057,11.6,18.75,16.81,5.56,6.47,7.22,7.6,9.91,13.85,6.36,10.93,3.36,3.78,2.77,1.35,2.75,2.55,1.88,3.85,3.6
LOC126982058,1.93,1.8,1.26,2.95,1.94,1.43,0.8,1.9,1.61,0.16,0.77,0.31,0.4,0.31,0.12,0.11,0.11,0.05,0,0.16
LOC126982059,14.96,21.06,20.77,5.3,4.98,4.46,5.7,6.77,8.08,3.7,6.63,1.69,0.86,1.3,1.23,1.95,1.66,0.79,2.99,1.68
LOC126982060,5.59,25.18,9.46,9.69,10.18,14.05,19.25,20.88,24.87,11.91,22.07,14.34,14.49,12.83,2.54,3.19,4.41,3.25,5.72,4.38
LOC126982061,14.83,27.64,29.39,7.54,7.64,3.52,4.32,7.17,7.17,2.57,6.09,0.98,1.25,1.11,0.9,1.54,0.84,0.85,1.2,1.37
LOC126982062,55.23,45.12,51.19,28.3,22.72,14.46,12.46,13.4,14.96,14.54,12.1,4.18,5.41,5.31,1.19,2.02,3.22,3.91,2.41,0.91
LOC126982063,6.46,5.97,4.68,8.03,7.28,4.28,4.66,5.62,4.6,3.46,4.12,1.9,1.37,1.77,0.81,0.66,0.85,0.32,0.58,0.28
LOC126982064,6.7,10.42,7.17,2.78,2.65,1.87,1.82,1.07,4.06,2.53,2.4,0,0.1,0,1.11,2.21,0.96,0.7,0.9,0.38
LOC126982065,2.96,3.09,1.07,1.66,1.05,0.76,0.92,0.77,1.51,1.49,0.92,0.21,0.33,0.2,0.06,0.39,0.28,0.12,0,0
LOC126982066,0,0.45,0.12,0,0,0,0.07,0,0,0.18,0.36,0,0.07,0.09,0,0.06,0,0,0.08,0
LOC126982067,0.04,0.03,0,0.07,0.12,0.23,0.28,0.08,0.04,0.08,0.12,0.04,0.07,0.02,0,0.02,0.07,0,0.03,0.49
LOC126982068,165.8,168.17,205.2,45.41,44.38,30.64,34.34,35.01,43.09,37.57,44.83,19.37,17.47,16.43,13.84,22.41,15.93,14.88,26.81,19.62
LOC126982069,20.95,19.13,25.37,16.24,17.08,10.26,11.66,11.47,12.37,11.16,10.51,6.83,6.03,4.22,4.69,5.49,4.53,5.84,3.37,5.76
LOC126982070,0.5,1.65,0.59,1.08,1.12,3.25,2.9,5.63,3.31,2.09,3.15,1.68,1.47,0.76,0.41,0.27,0.25,0.14,0.32,0.56
LOC126982071,4.48,6.37,3.9,3.49,3.25,2.76,3.17,3.65,3.97,2.06,2.67,0.49,0.45,0.46,0.58,0.44,0.77,0.36,0.52,0.38
LOC126982072,5.13,8.22,5.37,6.43,4.98,3.52,3.49,7.92,6.24,3.12,5.82,1.65,1.71,0.96,0.78,0.74,1.41,0.43,2.33,2.12
LOC126982073,68.24,187.22,115.83,82.16,60.7,53.99,40.85,123.97,57.55,8.99,46.79,18.49,5.58,12.41,13.42,45.89,17.95,45.97,51.14,75.1
LOC126982074,2.18,3.2,2.82,0.62,0.32,0.34,0.18,0.44,1.35,1.37,0.76,0.12,0.1,0.48,0.36,0.55,0.42,0.3,0.17,0.85
LOC126982075,79.73,51.89,59.22,33.95,34.02,35.27,30.01,36.9,40.36,32.82,36.31,29.16,35.54,24.56,84.03,84.7,113.08,105.15,119.62,125.93
LOC126982076,11.04,10.99,11.02,74.48,78.48,79.37,87.01,89.33,116.37,91.38,86.16,80.06,72.39,55.03,23.89,26.75,31.11,39.7,40.54,26.5
LOC126982077,4.71,9.71,7.14,3.37,2.97,6.13,5.44,10,13.04,8.75,12.65,5.09,5.88,5.44,2.07,2.1,2.5,3.75,4.08,11.31
LOC126982078,1.47,6.43,2.53,2.5,1.76,2.15,3.25,7.83,8.37,3.45,7.21,0.68,0.74,1.07,1.08,1,2.25,0.16,3.54,1.86
LOC126982079,6.36,21.27,19.98,8.11,7.99,14.21,12.58,29.56,35.45,5.27,25.2,8.37,12.48,8.69,6.05,4.53,7.35,3.96,17.72,17.18
LOC126982080,4.09,4.99,4.63,1.89,1.53,3,2.21,8.41,5.96,2.26,4.58,3.14,3.19,0.8,1.89,2.5,3.91,2.04,7.88,6.97
LOC126982081,2.34,6.75,1.85,3.18,2.63,3.5,3.41,9.22,9.51,6.33,8.37,1.2,0.75,2.92,1.24,1.54,2.34,0.34,4.81,2.21
LOC126982082,0.36,2.12,1.11,0.24,0.06,0.03,0.06,0.26,0.42,0,0.51,0.13,0.03,0.08,0.13,0.08,0.38,0,0.15,0.08
LOC126982083,0,0.11,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.1,0
LOC126982084,0,0.18,0,0.46,0,0,0.14,0,0,0,0.25,0,0,0,0,0,0,0,0,0
LOC126982085,87.09,103.93,99.39,72.35,71.42,74.5,70.02,71.62,112.03,79.82,99.47,38.12,49.56,38.95,39.19,52.85,42.76,36.45,69.69,35.98
LOC126982086,4.48,19.84,7.05,18.47,12,18.11,19.24,26.54,30.25,24.87,24.83,33.23,30.49,41.92,5.44,5.57,9.74,7.44,14.99,22.86
LOC126982087,71.46,78.42,83.09,37.96,41.49,23.67,23.61,35.38,39.41,23.9,36.39,11.83,10.68,9.93,6.71,9.82,8.85,7.01,13.64,10.27
LOC126982088,0.78,1.16,0.92,2.35,2.24,1.96,1.77,3.31,3.23,0.62,2.17,2.42,1.69,1.32,1.03,1.17,1.35,1.13,1.46,1.31
LOC126982089,0.04,0.08,0.02,0,0.03,0.04,0.06,0.03,0.26,0.08,0.13,0,0.02,0.02,0.04,0,0.09,0,0.09,0.15
LOC126982090,0.25,0.95,0.29,4.08,3.96,3.66,3.47,5.27,3.47,4.66,4.95,3.9,4.53,3.37,3.99,2.48,4.69,3.81,5.14,1.54
LOC126982091,0,0,0,1.97,1.75,6.14,3.99,1.84,12.28,11.04,20.01,5.09,9.55,4.83,3.27,21.5,3.62,15.3,6.95,1.16
LOC126982092,0,0.66,0,6.1,4.4,9.15,12.07,10.63,34.91,30.57,73.9,24.35,23.14,30.91,0.98,46.36,3.61,40.4,2.86,0
LOC126982093,0.77,1.02,0,0.51,0.27,1.14,1.68,0.73,2,0.81,1.91,1.38,3.31,2.16,0,0.39,0,0.49,0.36,0.2
LOC126982094,8.8,51.93,6.79,22.76,23.12,20.8,25.99,25.97,42.47,46.44,46.36,25.4,23.15,9.15,16.87,33.87,25.08,29.03,42.09,16.89
LOC126982095,5.15,6.12,4.69,0.72,0.68,0.27,0.29,0.15,0.58,0.3,0.23,0.03,0.14,0.12,0,0.22,0.12,0.05,0.15,0.04
LOC126982096,8.02,10.36,13.34,5.64,5.48,3.22,4.08,4.82,7.89,4.29,7.83,1.67,1.2,0.86,1.53,1.82,1.31,1.37,1.06,1.08
LOC126982097,8.38,14.65,16.82,3.11,3.59,2.06,2.84,4.62,7.52,1.2,3.49,0.91,1.12,0.33,0.7,0.23,1.36,0.52,1.07,0.6
LOC126982098,4.36,10.42,4.52,5.96,5.86,2.6,3.31,4.36,4.33,5.26,4.85,1.2,1.57,1.88,0.76,1.71,1.16,1.84,1.5,0.85
LOC126982099,3.69,7.34,4.77,2.25,1.75,1.12,0.68,3.02,3.11,0.75,2.13,0.31,0.68,0.17,0.51,0.39,0.68,0.4,1.06,0.54
LOC126982100,0,0,0.04,0,0,0.02,0.01,0.09,0.1,0.03,0,0,0,0,0,0.02,0,0,0.01,0.02
LOC126982101,1.65,4.94,2.49,0.8,0.5,0.86,0.62,1.5,1.66,0.29,1.42,0,0.11,0.12,0.12,0.3,0.09,0.16,0.45,0.23
LOC126982102,0,0.31,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.21
LOC126982103,0,0.85,0.16,0.2,0,0.08,0,0.05,0,0,0.08,0,0,0,0.04,0,0.08,0,0.05,0
LOC126982104,17.23,24.69,34.28,2.59,3.38,3.33,3.35,3.44,5.08,2.99,5,5.52,2.68,6.59,1.01,1.84,1.71,1.16,2.21,1.8
