transcript_id,egg_1,egg_5,egg_7,zoea_1,zoea_2,megalopaS_01,megalopaS_02,megalopaS_04,megalopaF_2,megalopaF_5,megalopaF_6,larvaeI_1,larvaeI_2,larvaeI_3,larvaeIII_1,larvaeIII_2,larvaeIII_3,larvaeV_2,larvaeV_4,larvaeV_6
XM_050830003.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830004.1,0.1,0.53,0.14,2.03,1.8,3.24,3,8.08,9.96,3.44,11.04,10.21,13.92,10.94,0.54,0.2,1.66,0.51,3.8,5.87
XM_050830005.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830006.1,5.53,3.59,5.57,1.65,1.91,1.9,0,1.56,1.98,0.8,2.05,0.5,0,0,0,0,0,0,0,0
XM_050830007.1,0,2.37,1.92,0,0,0,2.41,3.01,1.24,0,0,0.28,0.5,0.78,0.29,0.31,0.6,0.5,0.66,0.58
XM_050830008.1,1,4.89,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830009.1,5.49,4.88,4.48,1.02,1.13,0.69,0.6,2.72,0,0.7,0,0.67,0.13,0,0,0.55,0.43,0,0.88,0.28
XM_050830010.1,4.07,0.68,2.16,0.95,3.33,1.49,2.63,2.91,0,0,0,0.43,0.31,0,3.89,2.05,7.27,6,0,6.26
XM_050830011.1,1.34,0.66,1.04,1.61,0.24,0.99,0,0.92,0.23,0.44,1.02,0,0,0,0.7,0.57,2.08,3.86,2.08,6.08
XM_050830012.1,0.36,0,0.6,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830013.1,2.43,0,1.55,1.12,0.37,0.28,0.27,0.97,0,0.25,0,0,0,0.1,0.79,0.29,3.7,1.58,0.68,2.78
XM_050830014.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0
XM_050830015.1,0.43,0.22,0.07,10.33,7.13,5.8,6.24,16.25,8.47,3.85,6.17,2.77,4.43,3.14,1.02,1.53,1.64,0.44,4.28,1.48
XM_050830016.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830017.1,0.47,0.58,0.38,1.17,1.09,2.86,3.06,3.31,3.1,1.29,3.69,2.98,3.14,2.15,2.09,0.48,1.32,3.22,4.43,1.02
XM_050830018.1,0,0,0,0,0.48,1.33,0.52,2.51,1.06,0,3.14,0.5,0.9,1.35,2.17,0.66,0.72,0,2.08,0
XM_050830019.1,12.59,18.95,14.47,12.61,11.9,11.5,12.44,15.81,19.99,17.4,18.03,13.43,14.08,11.93,3.07,4.42,6.71,5.27,8.57,9.21
XM_050830020.1,0,0,0,0,0,0,0,0.28,0,0,0,0,1.01,0,0.3,0.64,0,0.59,1.63,0.42
XM_050830021.1,0,0,0,2.79,1.87,1.45,2.08,2.08,1.91,1.67,1.76,0.58,0.67,0.4,0.47,1.16,1.48,0,0,1.04
XM_050830022.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830023.1,181.5,175.33,193.36,113.98,119,57.91,59.44,62.7,78.95,84.66,81.37,26.93,32.02,19.59,13.41,21.76,15.67,20.54,22.55,15.15
XM_050830024.1,2.54,7.99,2.7,5.41,5.22,4.29,2.68,8.78,4.4,3.06,4.45,1.18,0.72,1.34,0.86,2.05,1.6,3.59,3.22,1.01
XM_050830025.1,0.48,0.2,0,2.28,1.92,0.56,0.19,0.83,0,0.59,0.58,0.96,0.86,0,0.35,1.64,0.8,0.87,0.24,0.56
XM_050830026.1,0.27,1.89,1.11,2.12,2.3,1.69,1.2,0.73,1.71,2.03,1.26,0.35,0.19,0.35,0.91,0.28,0.54,0.58,1.63,0.39
XM_050830027.1,0,0,0.8,0,0.57,0,1.47,0,0,0,0,0,0,0,0,0,0.17,0,0,0
XM_050830028.1,0.24,0,0.51,0.28,0.8,0,0,0.72,0,0.9,0,0,0.2,0,0,0.58,0.33,0,0,0.34
XM_050830029.1,0,0,0,0,0,0,0,0.02,0.04,0,0.05,0,0,0,0,0,0,0,0,0
XM_050830030.1,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0
XM_050830031.1,0,0,0,1.64,0.93,0.31,0.92,0.72,0.64,0,0.48,0,0,0,0,0,0,0,0,0
XM_050830032.1,0,0,0,0,0,0,0,0.33,0.52,0.55,0.82,0.48,0,0,0,0,0,0,0,0.52
XM_050830033.1,2.18,2.68,1.52,3.64,3.85,4.18,4.01,11.05,9.46,5.26,7.58,2.18,3.54,3.57,0.56,0.67,1.12,0.24,0.62,0
XM_050830034.1,14.02,31.5,17.21,11.01,9.13,6.31,6.41,11.73,14.45,7.17,12.92,2.56,2.22,3.43,1.35,3.96,2.55,1.39,3.87,2.04
XM_050830035.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830036.1,0.45,0,0,0.6,0.14,0,0.12,0,0.36,0.06,0.12,0,0,0,0,0.15,0,0,0.13,0
XM_050830037.1,56.96,78.53,74.14,45.33,47.09,35.27,44.55,47.31,37.65,26.13,32.85,20.24,22.12,11.54,10.52,19.62,14.07,20.74,12.27,16.08
XM_050830038.1,15.22,16.69,15.08,9.9,9.95,7.12,8.42,10.08,13.27,8.98,11.2,3.65,2.9,2.75,6.71,11.72,8.23,5.11,6.35,6.79
XM_050830039.1,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0
XM_050830040.1,0,0,0,0,0,0.56,0.33,0,1.47,0.45,0,0,0,0,0,0,0,0,0,0
XM_050830041.1,0,0.53,0,0,0.75,0,0,0,0,0,0.54,0,0.56,0,0,0,0,0,0,0
XM_050830042.1,5.36,14.57,8.29,2.67,1.34,1.8,2.23,5.05,1.66,0.78,2.45,0.22,0,0.38,0.73,0.78,1.21,0.75,2.66,1.42
XM_050830043.1,24.49,56.83,30.43,71,53.34,31.92,30.09,68.22,44,20.41,39.12,15.34,14.79,12.22,12.01,18.21,16.24,16.93,30.88,20.25
XM_050830044.1,28.08,43.61,33.5,48.34,43.66,30.54,34.77,39.08,29.66,21.13,26.71,20.98,23.81,14.78,8.42,13.73,9.09,17.24,8.43,9.67
XM_050830045.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830046.1,8.38,9.4,6.85,10.38,9.93,26.61,31.04,23.17,21.57,14.6,17.57,17.46,7.81,16.95,5.04,11.05,14.05,5.52,7.47,13.1
XM_050830047.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830048.1,2.11,6.66,3.54,0.66,1.02,0.38,0,0.21,2.57,1.06,0.28,0.22,0,0.23,0,0.57,0.7,0,0,0
XM_050830049.1,15.06,22.6,25.31,5.36,5.79,4.2,5.57,7.14,7.65,3.76,6.25,2.19,2.88,1.93,1.65,2.87,1.46,1,2.71,2.09
XM_050830050.1,20.6,24.36,21.35,9.79,11.94,7.88,7.49,15.64,10.52,5.68,8.69,3.3,3.15,3.85,1.5,4.31,2.33,2.25,5.3,2.22
XM_050830051.1,6.58,9.49,9.93,2.33,3.54,1.85,2.96,4.52,3.55,2.05,3.25,1.08,0.47,1.8,0.21,0.3,0.94,1.8,1.45,1.57
XM_050830052.1,1.78,1.16,1.24,0.7,0.37,0.41,0.23,0.22,1.37,0.72,0,0,0.42,0.25,0,0.21,0,0,0.22,0
XM_050830053.1,0.52,0.3,1.25,0.47,0.19,0.21,0.23,0.68,1.11,0.36,0,0,0,0,0,0,0.58,0.19,0.66,0.59
XM_050830054.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830055.1,15.34,17.56,18.23,14.53,6.64,7.29,6.62,6.03,5.5,5.08,9.34,2.55,3.03,2.19,2.35,1.29,1.95,1.39,1.92,3.85
XM_050830056.1,0.06,0.07,0.17,0.39,0.4,0.38,0.2,0.24,0.66,0.27,0.45,0.1,0.11,0,0,0.13,0,0.04,0,0.13
XM_050830057.1,1.27,2.61,7.32,23.16,26.83,104.72,158.41,56.92,22.22,37.27,26.63,250.05,780.14,482.23,29.28,9.05,30.63,33.65,3.07,47.99
XM_050830058.1,0,1.48,0.48,6.55,9.41,248.34,319,100.96,2.74,1.47,1.98,316.23,475.02,520.76,3.61,0.72,18.81,13.46,0,26.57
XM_050830059.1,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0
XM_050830060.1,0,0,0,42.47,45.44,0.09,0,0,0,0,0,0.09,0,0.36,0,0,0,0,0,0
XM_050830061.1,0,0,0,5.03,8.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830062.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830063.1,0,0.34,0,21.2,22.08,175.97,225.8,105.64,4.09,3.85,4.15,355.78,1297.33,864.94,5.57,1.34,13.46,7.63,1.13,14.87
XM_050830064.1,0,0,12.16,3.18,6.26,58.27,29.8,38.31,32.78,18.67,30.9,5.72,3.08,5.48,25.24,10.95,32.6,35.82,27.77,22.85
XM_050830065.1,21.27,4.07,21.15,31.3,31.2,234.59,187.83,242.73,110.56,160.12,121.51,47.01,15.81,14.01,262.57,70.65,307.94,346,105.27,258.89
XM_050830066.1,0,1.75,0,0,0,0.11,0.36,0,1.57,9.31,12.19,0,0.13,0,6.13,26.9,0.44,0.77,8.69,0
XM_050830067.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830068.1,0,1.92,0,0,0,3.13,4.34,1.91,97.19,130.75,152.33,1.93,3.99,1.86,43.66,299.95,27.09,27.48,151.49,20.16
XM_050830069.1,0,0,0,0,0,0,0,0,0.89,4.55,8.66,0,0,0.69,0.54,4.79,0,0.36,3.58,2.17
XM_050830070.1,0,0,0,0,0,0,0,0.52,7.14,9.73,14.12,0.24,0.43,0.21,0,8.12,0,0.63,6.86,1.22
XM_050830071.1,0,0,0,0,0,0,0.25,0.11,3.45,3.11,3.31,0.13,0,0,0.87,0,0.22,0,0.8,0
XM_050830072.1,0,0.99,0,0.12,0,32.69,31.59,40.25,30.15,40.6,33.72,33.7,41.44,54.93,4.72,1,7.68,36.53,1.25,154.43
XM_050830073.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830074.1,0,0,0,18.36,14.97,5.1,9.87,3.25,4.49,9.64,1.64,0,0,0,0,0,0,0,0,0
XM_050830075.1,0.23,0.41,0.1,18.8,18.3,155.14,183.28,234.14,959.78,1003.48,880.97,172.3,132.87,86,528.35,441.75,449.49,385.94,939.83,505.32
XM_050830076.1,0,0,0,597.52,660.33,236.2,271.02,197.01,58.13,65.1,54.59,4.77,1.75,0.98,4.87,3.34,4.6,2.23,7.48,1.64
XM_050830077.1,0.39,0.14,0.54,843.34,909,619.03,785.35,645.46,1883.63,2292.04,1687.68,426.17,296.76,163.65,964.78,930.77,846.94,527.25,1013.46,527.19
XM_050830078.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830079.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830080.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830081.1,10.14,21.35,13.44,6.71,6.67,12.51,13.98,13.23,17.14,14,18.65,5.95,15.32,9.54,7.36,6.88,6.66,6.28,11.61,9.64
XM_050830082.1,1.42,0,1.03,0,0.32,0,0,0,0.81,1.12,0,0,0,0,0,0,0,0,0,0
XM_050830083.1,0,0.95,0,0,0,0.69,1,0,0,0,0,0,0,0,0,0,1.94,0,1.46,1.77
XM_050830084.1,8.23,16.21,7.05,4.78,3.31,2.1,1.15,3.11,2.58,1.29,2.72,0.27,0.42,0.38,0.73,1.52,1,1.23,1.71,2.17
XM_050830085.1,9.79,1.85,6.82,3.63,3.63,2.59,0.94,2.47,1.13,1.25,1.51,0,0,0.46,2.05,3.06,2.11,2.25,3.26,0.92
XM_050830086.1,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,0,0,2.95,0,0,0
XM_050830087.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830088.1,0,14.99,0,0,1.07,0.97,0,2.37,5.63,0,0,0,0,0,0.23,0,0,1,3.75,3.84
XM_050830089.1,41.31,47.49,39.27,30.6,25.03,10.08,9.12,15.49,17.54,21.08,24.67,7.62,8.87,6.23,21.7,34.07,23.96,27.65,20.9,13.68
XM_050830090.1,0,3.35,0,0,0,0,0.07,0,0,1.34,0.27,0,0,0.3,0,0.63,0,0,0,0.51
XM_050830091.1,2.06,0.6,0.24,0.2,0.32,1.59,0.53,1.58,1.1,1.62,0.63,0.19,0.54,0.29,18.08,5.91,30.24,26.18,12.51,5.27
XM_050830092.1,41.86,53.72,27.13,37.72,38.29,23.52,27.87,30.25,31.34,26.7,33.8,5.57,7.18,9.11,5,23.98,0,3.67,3.86,8.11
XM_050830093.1,23.97,5.56,9.19,15.68,21.77,217.39,46.76,319.41,159.88,202.58,198.83,140.89,110.09,108.49,1113.55,293.61,1107,1521.13,766.87,816.03
XM_050830094.1,3.74,7.83,8.39,60.38,39.1,48.64,36.12,82.66,57.96,65.07,85.94,30.88,2.68,22.35,4.82,6.46,0,0.17,1.39,20.74
XM_050830095.1,21.61,30.51,24.49,29.86,28.14,22.97,24.02,28.06,38.67,23.37,30.88,7.83,9.39,7.87,14.36,17.77,17.72,25.36,22.04,12.13
XM_050830096.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830097.1,8.6,13.85,7.89,8.68,7.37,32.36,35.48,53.76,7.31,3.48,7.25,17.33,21.03,21.86,1.82,3.05,5.31,3.79,2.96,12.37
XM_050830098.1,12.4,19.17,9.96,8.4,7.27,3.93,3.08,5.02,5.39,2.11,5.27,1.96,1.78,1.12,0.96,2.69,1.55,1.46,3.03,1.98
XM_050830099.1,0,0,0,0,6.94,0.99,0.24,6.03,0,0,0.04,0,0,0,2.21,0,0,0,0,0
XM_050830100.1,8.36,12.75,11.62,7.89,0.33,3.62,6.05,4.2,6.66,5.38,6.53,4,2,2.65,0,3.55,2.41,5.23,5.19,2.38
XM_050830101.1,8.4,12.33,14.51,7.94,7.52,4.6,4.11,6.67,4.72,3.43,6.18,2.77,2.87,3.9,1.29,4.03,2.91,4.68,5.61,2.43
XM_050830102.1,0,0,0,0,0.45,0,0,0,0,0.49,0.85,0,0,0,0,0.4,0,0,0,0
XM_050830103.1,0,0,0,0,0,0,0,0.05,0.15,0,0,0,0,0,0,0,0,0,0,0
XM_050830104.1,0.04,0.11,0,0,0,0,0.14,0.05,0.62,0.22,0.3,0.17,0.24,0.04,0.04,0,0.09,0.06,0,0.05
XM_050830105.1,9.7,11.76,11.51,3.28,2.86,5.5,5.53,7.88,8.59,4.86,7.63,4.62,3,3.86,1.22,0.98,1.88,0.66,2.06,1.84
XM_050830106.1,0.17,0.46,0.56,0.14,0.07,0.11,0.36,0.31,0.45,0.29,0.3,0.04,0,0.26,0,0.03,0.12,0,0.11,0.05
XM_050830107.1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.12,0,0,0,0,0
XM_050830108.1,0.13,0.66,2.91,0.17,0.21,0,0.11,0,1.5,0,0.25,0.2,0.27,0.25,0,0,0,0.25,0.44,0
XM_050830109.1,0,0,0.42,0.19,0.5,0,0,0,0.62,0,0.28,0,0,0,0,0,0,0,0,0
XM_050830110.1,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830111.1,0,1.22,5.94,0.06,0,0.83,0,2.41,1.29,0,1.41,0,0.16,0,0,0,0.13,0,0,0.53
XM_050830112.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830113.1,6.98,12.19,12.21,5.19,4.56,3.99,3.42,4.03,7.32,1.3,4.48,0.33,0.43,1.26,0.42,0.28,0.6,0.57,0.81,0.52
XM_050830114.1,0,0,0,0.2,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0
XM_050830115.1,0,0,2.62,0.17,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.03,0
XM_050830116.1,0.95,6.23,6.67,0.73,0.92,1.9,2.78,1.25,5.77,0,3.19,0.85,1.28,1.69,0,0.47,1.92,0.86,2.35,2.75
XM_050830117.1,1.65,2.15,0.05,0.61,0,0,0.73,4.89,0,1.73,1.07,0.33,0,0,1.1,0.46,0.78,0,1.37,1.45
XM_050830118.1,0,0.35,0,0,0,0,0,0.15,0,0,0.28,0,0,0,0,0.09,0,0,0.15,0
XM_050830119.1,3.09,7.02,1.91,1.34,1.07,1.58,0.77,4.48,2.97,1.6,2.84,1.46,0.46,0.68,0,0.34,0.32,0.02,0.66,1.44
XM_050830120.1,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0.07,0.08,0,0
XM_050830121.1,0,0,0,0.55,0,0.61,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0
XM_050830122.1,3.15,6.35,7.49,24.14,21.67,11.16,10.06,20,6.81,1.46,5.45,0,1.6,1.58,0.61,0,0.56,0.79,0,0
XM_050830123.1,3.49,0,0,0,0,1.94,4.14,1.65,2.13,0,2.9,1.39,0,0,0,0,1.27,0,0,0
XM_050830124.1,6.5,6.14,12.55,13.17,9.16,3.86,0.17,7.63,0,6.88,0,1.5,0,0.74,0.76,4.13,0.33,1.65,1.8,1.43
XM_050830125.1,3.04,5.17,0.91,3.41,4.35,0.36,0.38,0.52,1.04,0,1.27,0.43,0,0,0,0,0,0.21,0,0
XM_050830126.1,1.21,1.26,0.85,0.41,0.56,0.39,0.52,0.41,0.45,0.75,0.49,1.14,0.72,0.7,0.95,1.08,0.81,0.7,1.14,0.53
XM_050830127.1,0,0.23,0,0.31,0.11,0,0,0.47,1.26,1.27,3.47,0.88,0.69,0.44,3.01,8.73,6.2,4.36,2.69,0
XM_050830128.1,0,0,0,0,0,0,0,0,0,1.15,1.65,0.81,1.29,0.84,0,0.46,1.28,0.58,0.29,1.99
XM_050830129.1,1.02,1.59,1.77,0.81,0.52,0.71,0.6,0.68,5.28,4.49,0.45,2.52,1.49,1.16,3.79,6.14,3.79,0.5,2.97,1.84
XM_050830130.1,0,0.25,0,1.5,1.57,2.6,1.64,2.74,4.62,3.49,3.08,1.17,0.47,0.66,3.18,1.81,2.21,2.37,5.12,1.14
XM_050830131.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830132.1,0,0,0.09,0,0,0.19,0,0,0,0,0.56,0.35,0.68,0,0,0,0.85,0.41,0,0
XM_050830133.1,0,0,0,0.39,0,0,0,1.45,0.85,0,1.56,0,0.59,0,0,0.49,0,0,0,0
XM_050830134.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830135.1,0,0.02,0,1.77,2.19,1.79,0.78,0,3.16,5.48,3.72,1.4,1.47,2.09,5.73,1.9,5,1.04,4.79,2.45
XM_050830136.1,9.38,13.61,6.04,14.49,9.7,6.17,4.36,12.83,18.32,8.65,15.17,4.52,8.96,4.69,20.18,16.74,12.82,22.4,26.11,10.5
XM_050830137.1,5.88,3.43,9.04,6.38,7.03,5.2,4.88,3.05,4.92,7.66,5.47,3.75,2.66,3.31,5.07,2.47,5.47,7.4,11.71,0.97
XM_050830138.1,0.49,0.44,0,0.94,1.13,0.27,0,0.29,0,0,0.44,0,0,0,0.29,0.26,0.68,0.48,0.87,0
XM_050830139.1,17.31,25.41,12.73,18.4,15.63,15.09,17.6,18.32,17.23,11.04,15.26,19.82,12.02,16.85,15.97,15.65,17.31,13.87,21.47,15.51
XM_050830140.1,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.46,0,0
XM_050830141.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830142.1,129.39,157.86,113.71,158.59,139.04,69.67,60.48,84.95,70.33,92.17,87.25,35.62,31.67,25.46,74.41,146.92,85.7,89.71,85.36,66.87
XM_050830143.1,21.62,23.68,15.31,23.92,18.77,19.79,20.47,19,24.24,28.38,26.33,10.89,9.36,13.39,19.43,23.47,22.46,14.67,24.26,16.83
XM_050830144.1,8.69,9.24,7.32,6.32,7.52,7.44,10.49,8.92,9.12,9.38,7.52,3.51,5.26,3.1,4.59,6.72,5.35,6.31,9.76,10.07
XM_050830145.1,0.77,1.37,0.2,1.94,1.19,2.64,2.27,4.88,3.57,0.29,3.52,1.3,0.48,1.97,0,0,0.87,0.31,0.35,2.39
XM_050830146.1,0.55,0.29,1.68,0.45,1.25,0.5,2.41,0.17,0.43,1.35,0,0.62,1.05,0,0.5,0.56,0.2,0.64,0.98,0
XM_050830147.1,0.19,0.5,0.66,1.18,0.91,1.12,1.56,2.66,3.06,0.66,2.02,1.68,2.12,1.54,0.26,0.27,0.62,0.18,0.61,0.68
XM_050830148.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830149.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830150.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830151.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830152.1,0,0,0,0.08,0,1.17,1.06,3.22,1.31,0.49,1.15,1.05,0.99,0.76,0.41,0.28,0.11,0.13,1.47,4.58
XM_050830153.1,0,0.16,0,0,0.05,0.13,0.45,0.16,0.3,0,0.15,0.15,0,0,0,0,0.08,0,0.11,0.37
XM_050830154.1,0,0.07,0.09,0,0,0.05,0.11,0.12,0.6,0,0.1,0.12,0,0,0,0,0,0,0.07,0
XM_050830155.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830156.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830157.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830158.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830159.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830160.1,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.22,0
XM_050830161.1,0.08,0,0,0.03,0.13,0.3,0,0.15,0,0.09,0,0,0.36,0.18,0.14,0.28,0,0,0,0
XM_050830162.1,0,0,0,0,0,0,0,0.08,0.3,0,0.13,0,0,0.09,0,0,0.14,0,0,0.08
XM_050830163.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830164.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830166.1,0,0,0,0.13,0.18,2.44,2.46,2.57,1.65,0.57,2.42,1.86,1.64,0.91,0.21,0.07,0.41,0.33,1.79,2.16
XM_050830167.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830168.1,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830169.1,0,0,0,0,0,0.22,0,1.41,0.56,0,0,0,0,0,0,0,0,0.14,0,0
XM_050830170.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830171.1,0,0.3,0.33,0.31,0.77,0.51,0.28,1.14,1.68,0.12,1.03,0.55,0.46,0.63,0.17,0.05,0.2,0.05,0,0
XM_050830172.1,0,0.69,0.42,0.34,0.57,5.26,4.45,9.36,4.42,1.57,3.68,3.16,3.73,2.04,0.79,0.19,1.12,1.16,3.44,8.55
XM_050830173.1,0.31,0,0,0.55,0.66,0.18,0,1.3,0.38,0,0.29,0.42,0,0.47,0.13,0.09,0,0,0,0.28
XM_050830174.1,0.17,0,0,0,0,0,0,0,0,0,0,0.2,0,0.29,0,0,0.08,0,0,0.08
XM_050830175.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830176.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830177.1,15.97,15.03,14.52,11.45,10.72,7.95,8.83,9.66,11.19,7.39,10.69,1.39,2.69,1.52,3.42,5.07,5.44,3.9,7.46,3.61
XM_050830178.1,0,0,0,1.42,0,0,0,0,0,1.25,0,3.17,1.33,2.83,0,0,0,0,1.07,0
XM_050830179.1,0,0,0,0,0.12,0,0,0,0,0,0,0,0.64,0.17,0,0,0,0,0,1.02
XM_050830180.1,0.17,0.59,0.42,0.15,0.28,0.55,0.96,1.44,0.94,0.61,0.5,0.23,0.19,0.22,0,0,0.18,0.12,0.63,0.41
XM_050830181.1,0.53,0.23,0,0,2.09,3.74,2.55,0.37,1.04,5.66,1.07,0,0,3.1,0.34,1.08,0,1.24,0,0.37
XM_050830182.1,0,0,0,0.77,0.41,1.25,2.28,2.23,1.13,0,0.5,0.26,0.81,0.42,0.1,0,1.46,0,0,2.49
XM_050830183.1,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830184.1,0,0.63,1,2.1,0.52,1.84,2.28,4.28,4.5,0.38,2.84,0.54,1.36,0.77,0.39,0.23,0.61,0.11,1.6,2.71
XM_050830185.1,0,0,0,0,0,0.25,0,1.67,0.63,0,0.96,0.27,0,0,0.26,0,0.21,0.09,0.49,1.24
XM_050830186.1,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830187.1,0,0,0,0,0.23,1.79,1.68,4.12,1.61,0.65,2.36,2.59,1.56,1.69,0.73,0.43,0.5,0.39,2.13,2.25
XM_050830188.1,0,0.33,0.56,0.1,0.25,0,0.43,0.75,1.73,0,0.31,0,0,0,0,0,0,0,0,0
XM_050830189.1,0,0,0,0.11,0.1,0.79,0.34,0.43,0.51,0,1.43,0.26,0.19,0,0,0,0.23,0,0.91,0.99
XM_050830190.1,0,0.33,0,1.13,0.54,1.66,1.9,3.94,4.29,1.18,3.08,1.01,0.48,1.33,0,0.35,0.9,0,0.6,1.6
XM_050830191.1,0,0,0,7.18,2.25,49.03,49.26,52.91,27.12,16.66,16.48,1.58,0,1.46,3.19,1.89,1.18,4.74,8.04,1.72
XM_050830192.1,0,0,0,2.25,0,7.32,3.2,12.6,4.39,1.24,3.5,2.03,0,0,0,0,0,0,0,0
XM_050830193.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830194.1,0.09,0,0,1.7,10.13,3.47,17.49,21.69,6.5,2.3,3.4,0,1.79,0,2.19,6.71,1.3,0,0,0.78
XM_050830195.1,18.84,35.05,20.68,17.84,15.52,13.91,14.56,19.92,17.5,9.15,16.08,3.72,5.65,5.09,2.74,4.8,4.22,2.58,4.08,3.46
XM_050830196.1,67.8,117.29,87.39,69.1,55.74,21.24,14.48,43.69,30.26,15.35,29.54,9.12,10.51,5.04,8.64,30.17,13.44,16.33,16.28,12.51
XM_050830197.1,14.65,8.74,10.19,25.01,22.72,8.9,12.85,13.34,7.9,12.9,9.97,2.17,15.54,20.83,6.17,6.56,8.07,3.65,3.87,2.31
XM_050830198.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830199.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830200.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
