transcript_id,eyestalk1,eyestalk2,eyestalk6,ganglion1,ganglion5,ganglion6,gill1,gill2,gill5,heart1,heart2,heart5,hepatopancreas2,hepatopancreas4,hepatopancreas5,intestine1,intestine3,intestine4,muscle1,muscle2,muscle5,ovary1,ovary2,ovary5,stomach1,stomach2,stomach5,testist3,testist4,testist6
XM_050855195.1,3,0.72,2.55,2.93,5.87,0,2.32,0,0.72,2.32,0,1.75,0,0,2.4,3.45,1.06,2.61,2.92,1.31,0,3.89,3.15,2.02,0,0.76,0.62,0.5,1.11,1.54
XM_050855196.1,3.76,7.68,4.89,20.77,17.08,16.07,17.82,23.13,27.58,8.2,8.74,8.52,17.68,22.16,15.94,13.33,38.37,14.41,5.82,4.93,4.78,15.24,16.75,17.63,12.75,8.34,6.24,2.05,4.21,3.36
XM_050855197.1,0,0,0,0,0,0,0,0.52,0,2.28,0,0,0,0,0,0,0,0,0,1.29,0.67,0,0,0,0,0,0,0,0,0
XM_050855198.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855199.1,0,3.36,2.94,4.21,3.09,0,0.01,0.4,2.67,2.81,4.33,1.56,0.99,3.71,0,3.58,1.88,0,1.67,0,1.51,1.21,1.13,0.59,1.56,0,0,0,1.5,1.46
XM_050855200.1,0,0,0,0,1.13,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,2.21,0,0,0,0
XM_050855201.1,0,0.46,0,5.84,1.22,0,0,0.51,0,1.83,0,2.98,2.14,0,1.66,0.04,0.77,0,1.64,0,0,1.34,3.62,0.99,0,0,0,0,0,0.48
XM_050855202.1,0,0,0,0.08,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0.52,0.63,0,0,0,0.4,0,0,0.24,0,0.1,0,0
XM_050855203.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.01,0,0
XM_050855204.1,0.45,0.51,0,1.2,0,1.07,0.61,0,1.23,0,1.34,0.85,0,0,0,0,0,0,0,0.03,0,0,0,0.54,0.85,0,0.42,0,0,0
XM_050855205.1,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,3.6,1.67,0,0,0,0,0,0
XM_050855206.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.13,0.04,0,0,0,0,0,0
XM_050855207.1,10.36,9.53,4.06,18.5,15.39,22.56,6.4,10.5,15.38,5.88,7.89,10.22,15.66,8.24,11.34,14.92,7.64,17.09,3.7,0,3.91,18.14,17.07,10.35,11.15,13.32,6.18,11.77,20.8,16.58
XM_050855208.1,0,0,0,0,0,0,0,0,0,0.92,0,0,0.72,0,0,0,0,1.49,0,0,0,0.83,1.73,1.9,0,0,0,1.61,0,1.53
XM_050855209.1,0,0,2.08,0,8.04,0,2.96,0,0,0,0,0,1.86,6.79,3.95,0,1.99,0,0,3.26,0,0,0,4.23,4.15,0,3.46,0,2.24,0.75
XM_050855210.1,32.66,54.84,37.12,84.58,100.38,57.15,68.35,73.05,146.78,185.99,205.2,175.37,32.69,42.39,36.4,50.99,72.71,53.42,125.03,91.99,76.32,27.39,67.37,35.43,64.28,64.74,42.78,7.43,10.42,10.86
XM_050855211.1,11.83,38.65,14.81,52.37,66.04,14.96,35.38,48.49,93.68,111.75,129.45,86.24,19.61,21.85,17.3,41.05,36.58,15.55,75.39,31.13,52.11,19.84,52.69,20.24,41.72,24.79,5.44,0.88,5.23,8.28
XM_050855212.1,6.7,13.07,7.9,20.59,17.86,5.99,13.15,14.14,22.82,18.91,18.58,16.89,10.58,10.19,8.15,20.15,6.4,15.28,22.54,14.61,13.45,3.53,7.27,5.25,9.03,13.33,6.31,1.71,6.61,2.37
XM_050855213.1,124.16,147.72,84.27,145.44,194.03,73.19,164.92,145.12,372.65,604.48,610.21,515.82,93.02,110.43,88.07,103.09,105.78,106.27,404.7,163.34,258.05,63.59,85.75,48.59,88.99,87.22,73.91,3.97,10.03,14.89
XM_050855214.1,41.89,34.06,19.09,69.39,44.59,56.8,73.98,68.6,94.68,78.45,96.98,47.53,25.84,31.22,31.53,67.55,38.76,57.88,51.58,38.31,25.85,18.08,34.28,20.17,84.78,58.04,44.72,6.68,7.6,8.71
XM_050855215.1,4.23,2.72,4.14,0.92,0,1.88,1.2,3.19,8.59,1.71,1.71,2.39,1.31,0,0.65,0,0,0,15.69,4.23,8.33,0.46,0,0,0.7,3.23,1.04,0,0,0.58
XM_050855216.1,2.63,3.82,0,3.68,0,5.66,3.75,8.33,0.86,2.59,27.42,0,0.77,0.63,0,2.78,0,7.11,0,8.67,0.92,0.5,1.93,0.43,0,11.33,5.61,0.55,0,0.24
XM_050855217.1,32.09,25.08,11.36,74.1,40.8,49.73,40.68,48.64,39.26,52.16,34.65,27.12,27.27,28.67,32.91,43.39,37.23,48.21,55.11,24.94,22.65,51.14,434.08,62.87,114.56,74.07,44.86,8.86,11.91,9.68
XM_050855218.1,17.5,18.02,13.86,48.58,50.83,26.92,25.08,27.76,30.58,19.53,21.15,16.81,15.78,20.92,24.4,18.15,26.34,16.38,10.95,13.72,13.37,29.68,120.36,50.04,36.85,28.82,25.67,4.09,4.77,4.32
XM_050855219.1,2.91,10.02,1.21,32.24,0,22.36,20.28,47.14,8.33,22.23,20.84,24.48,58.01,64.49,29.6,14.74,168,9.45,9.94,8.58,8.11,51.27,49.73,45.99,56.43,30.29,8.99,0,5.72,4.73
XM_050855220.1,0,8.55,4.63,17.96,36.62,8.73,3.82,2.91,17.1,10.16,26.34,9.94,1.63,0,0,17.14,4.56,0,0,0,1.8,5.12,2.45,3.47,0,0,0,0,0,0
XM_050855221.1,2.11,5.13,6.74,14.23,17.11,15.52,2.37,8.97,17.76,1.87,0,0.87,18.38,25.25,14.79,1.19,77.42,0,0,0,2.93,0.91,2.11,1.09,37.32,25.23,8.15,1.79,0.47,0.26
XM_050855222.1,28.73,48.66,35.28,95.16,107.09,80.38,44.88,68.31,74.42,68.83,83.33,84.51,67.07,50.16,55.35,56.34,75.35,83.27,59.67,59.59,57.7,33.73,62.18,35.05,115.67,107.71,63.11,15.82,24.34,15.62
XM_050855223.1,1.35,1.19,1.53,3.17,3.12,1.99,1.5,3.56,3.39,1.88,1.9,1.21,2.16,1.75,2.34,0.96,2.33,0.49,3.88,1.76,2.63,2.65,4.81,2.34,4.39,3.43,1.41,0.09,0.2,0.11
XM_050855224.1,0.17,0.6,0,0,0.32,0,0,0,0,0,0.22,0,0.45,0.16,0,0.26,0,0.34,0,0,0,0.47,12.95,1.81,0.23,0.17,0.24,0.15,0,0
XM_050855225.1,17.35,21,14.09,39.34,41.99,14.01,12.58,16.24,16.13,27.46,27.07,17.19,15.52,16.97,14.57,15.53,24.75,9.8,19.04,29.27,18.61,9.94,19.94,9.27,47.66,24.85,19.05,3.53,3.61,4.83
XM_050855226.1,0,0,5.75,1.43,0,9.81,0,1.4,0,0,1.89,4.78,1.02,0,0.77,0,2.43,0,0,0,2.01,0,5.55,0,0,0,1.42,0,0.53,0
XM_050855227.1,3.38,10.67,4.96,13.52,6.95,11.42,8.5,9.29,6.34,15.21,12.08,19.05,6.49,6.48,3.25,5.82,11.34,10.05,18.39,4.27,9.94,10.08,5.93,7.65,13.88,14.62,3.68,0.9,1.73,1.53
XM_050855228.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855229.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855230.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855231.1,0.13,0.04,0.13,0.29,0.13,0.3,0.11,0.45,0.52,0.03,0.17,0.03,0.12,0.16,0.06,0.14,0,0.13,0.04,0,0,1.09,5.16,0.97,13.45,7.88,2.12,0.02,0.01,0.06
XM_050855232.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0.06,0.07,0.13,0.05,0,0,0,0,0,0,0,0,0,0.02,0,0,0.09,0
XM_050855233.1,0,0,0,0,0.12,0,0,0.08,0,0,0,0,0.99,0.7,0,0,0.24,0,0.2,0,0,0,0,0,0,0,0,0,0.25,0
XM_050855234.1,0.1,0,0,0.07,0.33,0,0,0.07,0,0.23,0.2,0,0.46,0.3,0.71,0.1,0,0.28,0,0.05,0.14,0,0,0,0,0,0.05,0,0,0
XM_050855235.1,0,1.18,0.58,0.67,0.48,0.1,0.14,0.19,0.33,0,0.17,0.12,0.56,0.77,0.3,0.61,0.25,0,0,0,0.13,0.03,0.11,0.07,0.06,0.04,0.04,0.09,0,0
XM_050855236.1,0.06,0.12,0.64,1.74,1.77,0.21,0.09,0.11,0.17,0.69,0.41,0.4,1.84,1.18,1.05,0.89,1.06,0.69,0,0.15,0.22,0.05,0,0.04,0.29,0.04,0.09,0,0,0
XM_050855237.1,0.05,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
XM_050855238.1,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855239.1,0.43,0.41,1.83,18.28,12.46,4.06,0.88,0.72,0.72,0.77,1.19,0.98,1.02,0.08,1.32,1.45,0.24,2.12,0.18,0.62,0.31,0.51,1.78,0.82,0.09,2.35,1.76,0.04,0,0
XM_050855240.1,0,0.56,0.96,3.71,2.95,0.11,0.88,1.2,2.15,0.69,0.57,0.3,1.49,1.18,0,1.35,0.31,0,0,0,0,0.24,0.34,0.09,3.05,0.23,0.19,0,0,0
XM_050855241.1,0,3.31,1.46,0.85,0,0,1.36,1.41,0,0,0.66,0.79,16.77,18.99,10.16,5.19,5.5,0,0.11,0,0.01,0.73,0.55,0,2.34,2.95,0,0,0.26,0.07
XM_050855242.1,0.14,2.87,0,1.41,0.92,0.06,1.53,1.99,3.37,1.3,0.57,0,0,0.3,0,16.82,0.24,4.84,0.27,0.68,0.19,0,0,0.12,0.46,0,0.05,0,0,0
XM_050855243.1,0,0,0.03,0,0,0.06,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.01,0
XM_050855244.1,6.97,6.34,5.85,14.31,13.92,10.36,7.62,9.01,9.84,38.88,23.73,25.4,5.04,4.14,2.95,9.74,3.76,15.56,19.44,17.53,13.04,5.82,4.69,4.04,10.41,12.45,6.65,2.68,3.55,1.87
XM_050855245.1,0.81,2.94,1.29,6.6,5.98,0.96,3.79,1.7,4.68,3.22,3.91,4.93,0.33,0.05,0.06,3.48,0.13,0.87,0,0.21,0.25,6.81,9.09,5.86,12.78,6.39,3.89,0.04,0.11,0.21
XM_050855246.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855247.1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0
XM_050855248.1,0.15,0.21,0,1.49,0,0,0,0.6,0,0.17,0,0,0,0.31,0,0.39,0.19,0.26,0,0,0,0.14,2.21,0.43,0.73,0,0.1,0.12,0,0
XM_050855249.1,0,0,0,0.16,0,0,0,0.13,0,0.07,0,0.1,0,0.15,0.23,0,0.12,0,0,0.04,0,0,0,0,0.17,0,0,0,0,0
XM_050855250.1,0,0,0,0,0,0,0,0,1.31,0,0,0.47,0,0,0.32,0,0,0.49,0,0.23,0.41,0,0,0,0,0,0,0,0.18,0
XM_050855251.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.01,0,0.04
XM_050855252.1,0.37,0.35,0.47,0.2,0,0,0.23,0.8,0.35,0,0.11,0,0.11,0,0,0.16,0.15,0.21,0,0.34,0,0,0.32,0.31,0.14,0.1,0,0.09,0.07,0
XM_050855253.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0
XM_050855254.1,0.17,0.24,0.22,0,0.29,0,0,0,0.93,0.44,0.55,0,0.31,0.24,0,0,0,0,0,0.24,0.33,0,0.22,0.42,0,0,0.12,0,0.09,0.05
XM_050855255.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0
XM_050855256.1,0.95,2.06,0.82,2.62,3.6,0.16,6.88,2.69,6.71,0.78,0,1.16,0.47,0.81,1.52,0,1,2.14,1.38,0.14,0,1.7,1.5,1.26,3.36,4.2,2.23,0.56,0.18,0
XM_050855257.1,0,0,0,0,0.76,0,0.58,0.61,0,0,0.14,0,0,0,0.38,0,0,0,0,0.18,0.02,0,0,0,0,0.37,0,0,0,0
XM_050855258.1,1.96,8.62,7.29,31.64,24.65,1.56,8.26,6.38,6.36,1.92,3.85,1.55,0.83,3.44,1.51,6.64,0.25,0.14,0.94,1.31,0.61,17.3,20.71,14.71,26.63,12.62,5.35,0.03,0.77,0
XM_050855259.1,0,0,2.83,18.25,7.98,31.37,0,0,6.72,4.59,6.65,12.02,5.46,6,7.71,8,11.3,8.33,2.21,5.45,1.06,0,0,0,0,2.66,2.66,0,0,0
XM_050855260.1,0,0,0,0,0,0,0,0,0,2.35,1.55,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855261.1,2.02,2.58,0,0,0,0,3.7,0,0,0,0,0,1.96,0,0,2.8,2.06,0,0,0,1.75,0.41,1.2,0.84,1.47,0,0,0.21,0.32,0.3
XM_050855262.1,2.02,2.58,0,0,13.26,0,3.7,4.13,0,5.96,0,0,1.96,1.97,0,2.8,2.06,0,0,0,0,0.41,1.2,0.84,1.47,5.1,7.92,0.21,0.32,0.3
XM_050855263.1,0,0,0,5.39,0,0,0,0,1.21,0,0,0,1.06,0,0,1.46,0,0,0,0,0,0,0,0,1.02,0,0,0,0.43,0.02
XM_050855264.1,0,1.22,0.97,3.62,5.8,0.88,0.53,1.04,1.49,0.92,0.23,1.3,1.48,1.99,0.4,0,1.99,0,0,0,0.44,1,0,0.43,0,0,0.26,0.36,0,0.96
XM_050855265.1,4.02,6.11,3.73,9.47,7.72,30.18,5.27,9.02,10.58,4.53,5.44,5.14,33.71,42.45,23.04,10.58,20.06,7.08,1.91,1.91,2.2,4.58,7.97,6.35,16.22,9.2,6.37,4.53,2.05,2.91
XM_050855266.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855267.1,0.58,0.89,0.95,0,0,0.19,0.41,0.4,0.37,1.01,0.93,0.33,0.71,0.36,0,0.16,0.25,0.12,0.27,0,0.19,0,0.35,0.34,0.94,0.77,0.88,0.35,0,0
XM_050855268.1,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0
XM_050855269.1,0.74,0.53,0,0,0,2.08,1.82,0.47,0.72,0,0.25,0.38,0,0.47,1.85,0.79,0,1.63,0.1,0.52,0.29,0.09,0.89,0.22,1.79,2.08,0.88,0.11,1.05,0.37
XM_050855270.1,0,0,0,0,0.24,0,0,0,0,0.23,0,0,0,0,0,0.49,0,0,0,0,0,0.26,0,0,0.44,0,0,0,0,0.22
XM_050855271.1,0,0,0.06,0,0,0.11,0.1,0.76,0.07,0,0.27,0,0.96,0.2,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855272.1,0.04,0.06,0,0,0.13,0.37,0.48,0.12,0.24,0,0,0.05,0.04,0.53,0.09,0.16,0.63,0.4,0,0,0.04,0,0.26,0.04,0.89,0.4,0.23,0.12,0.15,0.07
XM_050855273.1,0.3,0.46,0.6,0.29,0.1,0.84,0.86,0.85,0.83,0.13,0.27,0.14,0.22,0.12,0.27,0.87,0.15,2.24,0.34,0.16,0.29,3.54,3.26,2.81,0.79,0.77,0.51,0.19,0.23,0.53
XM_050855274.1,1.7,1.65,1.13,6.91,9.23,3.42,4,4.51,6.43,2.52,3.93,2.87,1.99,3.81,1.85,5.11,2.52,6.26,0.35,0.9,1.52,2.35,4.57,3.78,9.82,5.26,3.64,1.62,2.47,2.38
XM_050855275.1,0,0,0.07,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855276.1,0,0,0.1,0,0,0.02,0,7.61,4.44,0,5.65,3.56,2.87,0,0,9.88,0,0,0,1.92,6.78,0.4,0,3.87,0,0,0,0,3.43,7.09
XM_050855277.1,0,7.46,8.53,15.29,2.94,0,3.03,0,7.43,3.42,2.01,1.86,4.32,4.59,3.26,4.67,0,2.01,1.31,0,3.4,0,1.87,0,1.09,3.12,0,0,0.84,0.41
XM_050855278.1,3.15,14.15,16.95,31.76,26.72,12.84,18.98,5.49,13.87,7.54,10.24,12.46,7.01,15.31,7.26,22.16,2.96,13.89,12.41,4.32,12.81,7.63,12.21,3.91,7.37,8.67,1.21,3.57,6.72,4.58
XM_050855279.1,14.97,16.71,14.75,34.57,32.09,31.44,28.95,14.34,15.56,26.22,13.27,22.24,3.78,17.16,8.53,17.15,14.01,24.39,4.5,9.65,9.6,4.77,7.83,3.41,18.74,21.73,22.53,4.96,4.99,1.05
XM_050855280.1,0.35,0.74,0.94,3.8,0.39,0.56,0,0,0.06,0,0,0.14,0.04,0.04,0,0,0,0.07,0,0.16,0.5,0.29,1.48,0.3,0,0.07,0,1.04,1.57,0.33
XM_050855281.1,0,0,0.07,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855282.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855283.1,0,4.38,6.98,7,5.27,0,4.92,3.76,6.13,5.24,3.57,3.72,7.17,6.56,2.69,3.16,9.84,1.35,0,2.18,0.77,6.71,8.42,6.46,7.63,2.93,1.58,0,0,0
XM_050855284.1,0,0,0,4.12,0,0,0,0,0,0,0,0.37,0,0,1.57,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0
XM_050855285.1,3.04,10.26,0.53,12.22,11.72,11.47,3.14,9.29,0.18,1.05,5.97,0.54,9.75,12.34,8.03,3.19,14.14,0.55,2.21,3.89,0.42,7.02,10.57,0,4.44,5.52,3.92,4.5,1.93,1.49
XM_050855286.1,0,0,0,0,0,0,0,0,0,0,0.85,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855287.1,2.47,6.63,6.83,24.58,28.11,19.58,8.07,5.53,4.14,4.84,2.88,1.52,13.38,12.06,8.69,4.64,14.89,6.46,3.7,2.1,1.14,11.53,11.32,17.11,6.07,3.91,3.58,3.09,2.46,0.77
XM_050855288.1,0.05,0.16,0.03,0.06,0.03,0.06,0.02,0.16,0.11,0.06,0.03,0,0.06,0.03,0,0.01,0.05,0.03,0,0.03,0,0.71,0.41,0.57,0,0.03,0.04,0.01,0.03,0.05
XM_050855289.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855290.1,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855291.1,0,0.41,0.18,0,0,0,0,0,0.22,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0
XM_050855292.1,0.72,0,0.81,1.4,0.15,0.11,0.23,0,0.2,0,0,0,0.25,0.12,0,0.31,0.11,0.5,0.45,1.16,0.4,0.23,0.16,0.3,0.22,0.56,0.15,0.02,0.02,0
XM_050855293.1,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03
XM_050855294.1,0,0.25,1.28,0,0,123.76,0,0,0,0,0,0,2319.48,1007.32,2030.78,0.21,530.13,0,0,0,0,0.2,0.14,0.35,0,0.15,0.92,0.34,0.26,0.19
XM_050855295.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0
XM_050855296.1,0.51,0.98,0.85,0.71,0.61,0,0,0.04,0,0,0,0,0.09,0.05,0,1.07,0.06,0.33,0.38,0,0.78,0.2,0.29,0.18,0.09,0.27,0.06,0.02,0.05,0.04
XM_050855297.1,0.11,0.68,0.77,0.03,0.1,0.05,0,0,0.03,0,0,0.02,0,0,0,0,0,0,0,0.03,0.02,0,0.03,0,1.36,0.39,0.71,0.06,0.21,0.16
XM_050855298.1,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855299.1,0,0,0.23,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0
XM_050855300.1,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855301.1,0,0,0,0,0,0,0,0,0,0,0.06,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855302.1,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855303.1,0.15,1.3,0.37,1.44,0.25,0.81,0.4,0.46,0.46,2.17,0.55,0.81,2.32,2.25,0.95,0.66,1.1,0.17,0.28,0,0.14,0.78,1.05,0.93,0.47,0.18,0.16,0.08,0.8,0.85
XM_050855304.1,0,0.61,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855305.1,0,0.77,0,2.12,1.44,0,0,0,0,0.27,1.37,0.16,0.04,0,0,0,0,0,0.13,0.06,0.12,0.52,0.16,0.53,0,0.09,0.08,0,0,0.15
XM_050855306.1,0,0,0.29,0.64,0.68,0,0.16,0.12,0.12,0.65,0.33,0,0,0,0,0.81,0,0,0,0,0.18,0,0.14,0,0.18,0,0.02,0,0.21,0.03
XM_050855307.1,0,0.61,0.5,0.64,0.66,0,0,0.63,0,0.44,0,0,3.94,2.05,1.34,1.57,0.49,0,0,0,0.39,0.37,0,0,1.43,0,0,0,0.64,2.53
XM_050855308.1,0,0.17,0,0,0.18,0,0,0,0,0,0,0,0.2,0.11,0,0,0,0,0,0.15,0,0,0,0,0.53,0,0,0,0.18,0.06
XM_050855309.1,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855310.1,1.91,6.17,4.36,17.08,19.83,6.52,2.68,3.62,1.68,6.78,12.34,5.6,0.19,4.39,3.04,1.22,1.62,3.02,1.91,2.13,1.89,0.61,2.45,1.41,14.5,7.29,4.19,1.6,1.91,0
XM_050855311.1,8.66,5.34,2.85,26.81,14.67,6.01,13.29,8.93,10.81,10.97,5.87,6.57,6.06,6.34,6.01,10.4,1.7,12.27,6.47,3.44,1.74,15.06,22.9,12.32,30.31,10.06,7.26,2.44,1.94,2.49
XM_050855312.1,4.14,6.39,5.26,4.85,5.6,5.96,2.83,5.71,4.69,17.29,14.1,16.92,3.29,2.24,1.88,4.78,2.54,3.02,14.84,7.26,5.92,13.5,25.66,15.19,15.54,18.48,10.14,2.22,3.43,2.91
XM_050855313.1,0,0,0,0,0,0,0,0,0,0,0,0,7.02,9.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855314.1,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0
XM_050855315.1,0,0,0,0,0,0.77,0,0,0,0,0,0,8.08,6.14,8.34,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855316.1,0,0,0,0,0,3.68,0,0,0,0,0,0,17.32,11.9,7.5,0,13.78,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855317.1,0,0,0,0,0,4.38,0,0,0,0,0,0,13.36,6.91,14.74,0,31.76,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855318.1,0,0,0,0,0,0.01,0,0,0,0,0,0,20.72,7.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855319.1,0,0,0,0,0,0,0,0,0,0,0,0,4.37,5.18,8.18,0,24.32,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855320.1,0,0,0,0,0,0,0,0,0,0,0,0,55.69,37.11,28,0,20.75,0,0,0,0,0.05,0,0,0,0,0,0.02,0,0
XM_050855321.1,0,0.09,0.11,0,0,14.65,0,0,0,0,0,0,37.64,41.74,38,0.04,28.03,0,0,0,0,0,0.04,0.03,0,0.19,0.08,0,0.02,0
XM_050855322.1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855323.1,0,0,0.06,0.57,0.58,0.58,0.1,0,0,0.05,0,0,5.91,0.78,4.67,2.92,25.37,0.51,0,0,0,0.42,4.05,0.47,0,0,0,0,0,0
XM_050855324.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855325.1,0,0,0,0,0,7.49,0,0,0,0,0,0,31.14,19.8,7.44,0,36.87,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855326.1,0.05,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.13,0.18,0,0.09,0,0,0,0
XM_050855327.1,0.29,0,0.18,0,0,1.01,0.74,0.57,0,0,0,0.08,0.59,0.08,0,0.58,0.09,0,0,0.1,0,0,0,0.14,0,0,0,0,0,0
XM_050855328.1,0,0.44,0,1.83,1.99,0,0,0,0.33,0.31,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.39,0.88,0,0,0
XM_050855329.1,37.87,79.63,37.43,77.73,57.53,85.7,77.77,108.93,129.32,101.84,119.92,116.39,98.94,110.09,94.57,63.19,70.15,67.94,99.94,83.2,89.64,63.49,282.74,57.38,292.02,178.61,117.15,37.6,60.23,61.53
XM_050855330.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050855331.1,0,0.42,0,2.11,3.41,0,0,0.11,0,1.66,1.22,0.8,0.06,0,0,1.09,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0.16
XM_050855332.1,0,0,0,0,0.17,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0
XM_050855333.1,4.52,10.62,2.38,33.6,18.96,10.04,0,0.19,0,0.96,6.32,1.07,0,0,0,0.56,0.39,1.04,0.25,2.92,0,0,0.41,0.29,0.29,2.68,0.21,0.19,0.13,0
XM_050855334.1,1.4,11.26,2.96,41.12,66.38,17.43,0.75,0,0.23,0.84,0,1.26,0.2,0.15,0.08,0.68,0.16,0.21,0,1.34,0.58,0.68,2.04,1.17,0,0,0.13,0,0,0.04
XM_050855335.1,1.87,2.67,3.43,0,0,0,0,0,0,2.67,2.03,0.01,0,5.52,0,0,9.88,0,6.94,5.96,3.63,2.69,2.53,0,4.31,3.06,17.52,0,0,0.43
